safegraph_place_id,location_name,street_address,city,region,postal_code,naics_code,safegraph_brand_ids,date_range_start,date_range_end,poi_cbg,latitude,longitude,visitor_home_cbgs,x181050002011_visits,x181050002012_visits,x181050002013_visits,x181050002021_visits,x181050002022_visits,x181050003014_visits,x181050003021_visits,x181050007003_visits,x181050012002_visits,x181050012005_visits,x181050013014_visits,x181050014012_visits,x181050016001_visits,x181050016002_visits,x181050016003_visits
sg:83d544e8d7614700a5c7138dd867e888,Sunoco,1602 S Walnut St,Bloomington,IN,47401,447110,SG_BRAND_8d819ffb9fa80295260ecf779927ef25,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050011012,39.149468,-86.533848,"{""181050011012"":7,""181050011014"":7,""181079569001"":5,""181050016001"":4,""181050004021"":4,""180632106063"":4,""180939513002"":4,""181050012001"":4,""181050010022"":4,""180939506001"":4,""181050011031"":4,""181670104001"":4,""181050010012"":4,""181050009041"":4,""181050005013"":4}",,,,,,,,,,,,,4,,
sg:0675204cc1d2468a8c4cebda49b63ef0,Marathon,1560 W Bloomfield Rd,Bloomington,IN,47403,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050004011,39.157631,-86.55941,"{""181050004013"":8,""181050011022"":5,""181050004021"":4,""181050012004"":4,""181050013032"":4,""180939511001"":4,""180559547014"":4,""181050012005"":4,""181050005021"":4,""181050005012"":4}",,,,,,,,,,4,,,,,
sg:8583042c11c7401baa8e5ee5e79f31f0,Marathon,190 A St NE,Linton,IN,47441,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180559552002,39.035187,-87.16424,"{""180559551003"":14,""180559552002"":11,""180559549002"":11,""180559551001"":8,""180559549003"":8,""180559551002"":6,""180559552003"":5,""180839551001"":5,""180559549004"":5,""180559550003"":5,""180559554003"":4,""180559552001"":4,""181530503005"":4,""180839552005"":4,""181050016002"":4,""180559553003"":4,""180559553005"":4,""180559551004"":4,""181530503001"":4,""180210406004"":4}",,,,,,,,,,,,,,4,
sg:285fb03ed57a41b29051e8cb1c2f1e15,Black's Mercantile,221 N Walnut St,Bloomington,IN,47404,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050001001,39.168394,-86.533781,"{""181050011012"":4,""181050004021"":4,""181050008001"":4,""181050013033"":4,""181050016001"":4,""181050006012"":4}",,,,,,,,,,,,,4,,
sg:2e8bebdedc7148e1b1b625a665cfb317,Marathon,6005 Madison Ave,Indianapolis,IN,46227,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180973810021,39.679214,-86.131582,"{""180973808003"":9,""180973810012"":8,""180973801003"":7,""180973812051"":6,""180973808001"":6,""180973807002"":5,""180973809012"":5,""180816104015"":4,""181095104012"":4,""180973422002"":4,""180973809021"":4,""180973810023"":4,""180973810022"":4,""180973805023"":4,""180973810011"":4,""180973904023"":4,""180973810021"":4,""180816106061"":4,""180973810013"":4,""180973804023"":4,""180973803004"":4,""180973904031"":4,""180973812011"":4,""180973907002"":4,""180632106042"":4,""180973806002"":4,""180973403003"":4,""181050014012"":4}",,,,,,,,,,,,4,,,
sg:647059e6632c4073aa0b441faf4882da,Murphy USA,3311 W State Road 45,Bloomington,IN,47403,447110,SG_BRAND_00ae747ff5ad20e83df439ab616ecc35,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050005012,39.143528,-86.579093,"{""180559547022"":13,""180559547021"":9,""181050004013"":8,""180559547014"":8,""181050014022"":8,""181050013043"":8,""181050005023"":8,""180939506003"":7,""180559547012"":7,""181050012001"":7,""181050005011"":6,""181050013041"":6,""181050012006"":6,""181050006012"":6,""181050015012"":6,""181050008004"":6,""181050013031"":5,""181050005022"":5,""181050015021"":5,""181050012003"":5,""181050016002"":5,""181050015013"":5,""181050013032"":5,""181199559001"":5,""170810509002"":4,""180559554001"":4,""181050005012"":4,""390070007023"":4,""181199555002"":4,""181530503001"":4,""180859623002"":4,""181050001003"":4,""180559547011"":4,""181339565003"":4,""080130133023"":4,""181050016001"":4,""181050004021"":4,""181050015022"":4,""511210208001"":4,""181050013013"":4,""181050012005"":4,""180510502001"":4,""181050013014"":4,""181050006021"":4,""281559502002"":4,""181050011022"":4,""180559547013"":4,""181050009034"":4,""180559548004"":4,""180559551003"":4,""180719678003"":4,""181050008002"":4,""181050013033"":4,""180559553001"":4,""181050011021"":4,""181730303002"":4,""181050013011"":4,""180939505004"":4,""181199556003"":4,""180939509004"":4,""181199555001"":4,""181199559003"":4,""181199558003"":4,""060670074242"":4,""181199557001"":4,""180973804031"":4,""190314505002"":4,""320030058491"":4,""181050007003"":4,""181050012004"":4,""181050013012"":4,""181050007001"":4,""181179515004"":4,""180939513002"":4,""181019503003"":4,""181050012002"":4,""180950115013"":4,""181050006011"":4,""180559554003"":4,""180559549004"":4,""181050014012"":4,""181050011013"":4,""181050011011"":4,""181199558001"":4,""180559554002"":4,""181050004022"":4}",,,,,,,,4,4,4,4,4,4,5,
sg:5276cf6cbc57435ea86fe7d98164c416,Johnny Junxions,385 Hillcrest Way,Bedford,IN,47421,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180939506003,38.968785,-86.548216,"{""180939505001"":32,""180939506003"":20,""180939506001"":13,""180939508002"":12,""180939505002"":11,""180939506005"":10,""180939505003"":8,""180939506004"":7,""180939510003"":7,""181179517004"":6,""180939506002"":6,""180939508003"":6,""180939511001"":6,""181179514002"":6,""180939512001"":5,""181050015021"":5,""181050012004"":5,""180939507005"":5,""180939507002"":4,""181179517001"":4,""180939504003"":4,""181179514001"":4,""180939509002"":4,""180594110002"":4,""180559547022"":4,""180950105004"":4,""181050015022"":4,""181199557002"":4,""180939508001"":4,""180939509001"":4,""181019501002"":4,""181050013032"":4,""180559547014"":4,""180939507003"":4,""180632102011"":4,""180210405002"":4,""181050014012"":4,""181050013031"":4,""180799604003"":4,""181095110004"":4,""181050012003"":4,""180816101003"":4,""181179516001"":4,""180571109041"":4,""181339565004"":4,""180939509003"":4,""181050015012"":4,""180939510001"":4,""181179513001"":4,""181050013011"":4,""181050015011"":4,""180939505004"":4,""180939504001"":4,""181050015013"":4,""181179515004"":4,""180939512002"":4,""180379534001"":4,""180939504002"":4,""180939510004"":4}",,,,,,,,,,,,4,,,
sg:083ac7f24f9c425d9bc5592df45de10a,Speedway,3021 E 3rd St,Bloomington,IN,47401,447110,SG_BRAND_93b3d23529ebed78cdf4bfe2e58f1979,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050009031,39.164548,-86.493458,"{""181050014025"":11,""181050009031"":9,""181050013011"":9,""181050010011"":8,""181050014023"":7,""181050013051"":5,""181050004021"":5,""181050016003"":5,""181050010023"":5,""181050011014"":5,""181050014021"":4,""180719683002"":4,""180973603011"":4,""181050008001"":4,""180139747003"":4,""181050011032"":4,""181199559003"":4,""180050113005"":4,""180816101004"":4,""181050001003"":4,""181050012002"":4,""180973401103"":4,""180390006003"":4,""181050012005"":4,""180139747001"":4,""181050004013"":4,""181050014011"":4,""181050011022"":4,""181095102024"":4,""180279545002"":4,""181050009043"":4,""181050009033"":4,""180139749001"":4,""180594104002"":4,""181019503002"":4,""180571110081"":4,""180973812014"":4,""181050015013"":4,""181095109002"":4,""180939504003"":4,""180939505002"":4,""180139748001"":4,""181050013032"":4,""181050014024"":4,""181050009034"":4,""181050013042"":4,""181199556001"":4,""181050011033"":4,""181050004022"":4,""181050009032"":4,""181050006012"":4,""180559547022"":4,""181050014012"":4,""181199559001"":4}",,,,,,,,,4,4,,4,,,5
sg:7b43edcc69e34b21927babce3fad51eb,BP,385 Hillcrest Way,Bedford,IN,47421,447110,SG_BRAND_5cfdb867e96374c7883b31d6928cc4cb,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180939506003,38.968711,-86.548188,"{""180939505001"":38,""180939506003"":32,""180939506001"":24,""180939505002"":15,""180939506002"":14,""180939510003"":12,""181050015021"":9,""180939508002"":8,""180939513004"":7,""180939506004"":7,""180939512002"":6,""180939505003"":6,""180939506005"":5,""180939511001"":5,""180939512001"":5,""180939509003"":5,""181050014021"":4,""180939507003"":4,""181019503003"":4,""180939508003"":4,""180816107023"":4,""181050012004"":4,""180939507004"":4,""181050012006"":4,""180939509001"":4,""180139747003"":4,""181179516002"":4,""181199559003"":4,""171830103003"":4,""181050009031"":4,""180939504003"":4,""181050014025"":4,""181199556003"":4,""180939504002"":4,""181050015013"":4,""181179514002"":4,""181050013014"":4,""211010202001"":4,""180939507002"":4,""181050013032"":4,""181179516001"":4,""181050015011"":4,""180939510001"":4,""181019503002"":4}",,,,,,,,,,,4,,,,
sg:27c2f504009848b28e81c7f284df64d2,Marathon,2601 S Walnut St,Bloomington,IN,47401,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050011021,39.135644,-86.530647,"{""181050011022"":17,""181050011021"":15,""181050010024"":14,""181050011031"":13,""181050011011"":10,""181050004013"":9,""181050010011"":7,""181050015011"":6,""181050011014"":6,""181050011013"":6,""181050013042"":6,""181050010022"":5,""181050014025"":5,""181050009031"":5,""181050015013"":5,""181050003024"":5,""181050004021"":5,""181050013032"":5,""180939506003"":5,""180939508003"":4,""181050015022"":4,""180559554002"":4,""181199558002"":4,""181050015012"":4,""340297143001"":4,""181050003014"":4,""181050004011"":4,""181050013041"":4,""180939506001"":4,""180939510003"":4,""180559547011"":4,""180559547013"":4,""181050014023"":4,""181050011012"":4,""181050012005"":4,""181050013051"":4,""181050012003"":4,""181050010021"":4,""181050015021"":4,""180210404002"":4,""180139747003"":4,""181050012006"":4,""180816104041"":4,""181050009041"":4,""180139749001"":4,""181050009043"":4,""180939508002"":4,""180559554003"":4,""180973422003"":4,""181050010013"":4,""181050006012"":4,""180559547022"":4,""181050008003"":4,""181050009034"":4,""180973401103"":4,""181050006021"":4,""181050011032"":4,""181050012001"":4}",,,,,,4,,,,4,,,,,
sg:886458677f2f46d0b2226da3d325d0cf,Shell Oil,1207 S Bloomington St,Greencastle,IN,46135,447110,SG_BRAND_2591c98b70119fe624898b1e424b5e91,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181339563005,39.632646,-86.851636,"{""181339565002"":10,""181199556001"":6,""181339563005"":6,""181339562001"":5,""181339565003"":5,""181339563004"":4,""181095102024"":4,""181050013014"":4,""181339561001"":4,""180118106033"":4,""180632111002"":4,""181079571004"":4,""181339563001"":4,""181339561002"":4,""181339564004"":4,""181339564001"":4,""181339564003"":4,""181339564002"":4,""181339563002"":4,""181339562004"":4,""181095110003"":4,""180973217004"":4,""180973702024"":4,""181339566001"":4,""181199555001"":4,""181199556003"":4,""181457103004"":4,""181339566004"":4}",,,,,,,,,,,4,,,,
sg:94d28f7b3ba94d83980c614b1932f1fe,Speedway,3585 W State Road 46,Bloomington,IN,47404,447110,SG_BRAND_93b3d23529ebed78cdf4bfe2e58f1979,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050013051,39.208624,-86.582216,"{""181050013032"":26,""181050013051"":23,""181050013011"":19,""181050013043"":17,""181050007003"":10,""181199556003"":8,""181199557002"":8,""181050013031"":7,""181050013033"":7,""181050013012"":6,""181199559001"":6,""181050013041"":6,""180973423001"":6,""181095110003"":5,""181050013014"":5,""181670112002"":5,""181199558001"":5,""181199555001"":5,""181050014023"":4,""180559547011"":4,""181095110004"":4,""180210401002"":4,""180632101022"":4,""181050014012"":4,""180632103002"":4,""181095106004"":4,""181050009034"":4,""181199558003"":4,""180118104001"":4,""181050005013"":4,""180559547012"":4,""180939506005"":4,""181199558002"":4,""181050004013"":4,""181339562004"":4,""180939505004"":4,""180559553001"":4,""181050013013"":4,""181050006022"":4,""181050012001"":4,""181790402001"":4,""181050004021"":4,""180559553002"":4,""181199555002"":4,""181199558004"":4,""181050005011"":4,""181050012003"":4,""180939511001"":4,""181050005012"":4,""181050008004"":4,""181530503004"":4,""181050006012"":4,""181095104022"":4,""181339562001"":4,""181050005021"":4,""181050014011"":4,""181199559002"":4,""181050006011"":4,""180973901013"":4}",,,,,,,,10,,,5,4,,,
sg:3645a983c2fb4737a73509abb9250cf4,Marathon,601 E 10th St,Bloomington,IN,47408,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050016003,39.171889,-86.526672,"{""180571104032"":5,""180559547021"":4,""181050001001"":4,""181050016001"":4,""181050010011"":4,""181050001002"":4}",,,,,,,,,,,,,4,,
sg:edcfe5bc333f4e0cb7b742eb3fb43de5,Marathon,1705 N Kinser Pike,Bloomington,IN,47404,447110,SG_BRAND_faaaac9cb18c500a97c03eec92d6b8fc,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050006021,39.185344,-86.538039,"{""181050006021"":14,""181050008004"":7,""181199556003"":5,""181050015022"":5,""181050007002"":4,""181050016001"":4,""181050009031"":4,""181050011014"":4,""180559547022"":4,""180939506002"":4,""180139747003"":4,""181199558003"":4,""291793801001"":4,""180139748001"":4,""181050013013"":4,""181050007001"":4,""181050009033"":4,""181050010011"":4,""181050014012"":4,""181379687003"":4,""180950014001"":4,""180939508002"":4,""180816107021"":4,""181050008003"":4,""180939511003"":4,""181050004013"":4,""180816101003"":4,""181050012004"":4,""181050011033"":4,""181050006011"":4,""180973579001"":4,""181050014022"":4,""181670017003"":4}",,,,,,,,,,,,4,4,,
sg:d6d268cb28594e66a3f06e3d6353c747,Guys and Dollies,5233 S Old State Road 37,Bloomington,IN,47401,447110,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050011031,39.108389,-86.531199,"{""181050014011"":5,""181050016002"":4,""180139748004"":4,""181050013011"":4,""181050009033"":4,""181050010021"":4,""181050010023"":4,""181050010011"":4,""181050011033"":4}",,,,,,,,,,,,,,4,
sg:a692a327023f4b54b2e48d6e2a7efba4,Ken Moore Create A Smile,219 E 17th St,Bloomington,IN,47408,621210,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050016001,39.179128,-86.531351,"{""181050016001"":10,""181050016002"":5,""181050006021"":4,""180939505001"":4,""181050015011"":4,""181830507001"":4,""181050013042"":4,""181050009041"":4,""180973801003"":4,""181050012002"":4}",,,,,,,,,4,,,,10,5,
sg:4116f9fc55b64ca7ab21e56fc7a1e5c3,Southern Indiana Smiles,457 S Landmark Ave,Bloomington,IN,47403,621210,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050004011,39.162508,-86.554435,"{""181050014025"":4,""180559554003"":4,""180973801003"":4,""180559547021"":4,""181050013014"":4}",,,,,,,,,,,4,,,,
sg:5fbb2fd59091440baf2d2e4d4acf5196,Aspen Dental,330 N Jacob Dr,Bloomington,IN,47404,621210,SG_BRAND_71be0361fb378ace285a2057f188c675,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050013013,39.169714,-86.572297,"{""181050013051"":4,""181095110002"":4,""181050016001"":4}",,,,,,,,,,,,,4,,
sg:9827337c3be9408eb92ff638b62aeb59,CVS,4444 State Road West 46,Bloomington,IN,47404,446110,SG_BRAND_72f1a850d966375fa159121c7c8b09a1,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181050013033,39.215114,-86.591754,"{""181050013032"":40,""181050013011"":31,""181050013051"":31,""181050013043"":25,""181050013033"":16,""181050013031"":14,""181050013042"":11,""181050013012"":9,""181050007003"":8,""181050004021"":7,""181050013041"":7,""181199558001"":6,""181050015012"":5,""181050005023"":5,""181199556003"":4,""180939507005"":4,""181199558002"":4,""181095107022"":4,""180559548002"":4,""181050007002"":4,""181050013014"":4,""181050006011"":4,""181199559001"":4,""180559547014"":4,""180559549001"":4,""180939507003"":4,""181050005013"":4,""471410011001"":4}",,,,,,,,8,,,4,,,,
sg:ba3f733748884022b7d9d005382e0cce,Plaza North,1800 Fort Harrison Rd,Terre Haute,IN,47804,531120,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,181670010002,39.507525,-87.390649,"{""181670102011"":129,""181670010002"":45,""181670102023"":42,""181670102022"":36,""181670012002"":31,""181670009001"":23,""181670010003"":22,""181670013001"":21,""181670101003"":21,""181670104004"":20,""181670103004"":19,""181670101002"":17,""181670009002"":16,""181670011001"":16,""181670104001"":15,""181670011004"":15,""181210304003"":15,""181670101004"":15,""181670103003"":15,""181670106004"":15,""181670013002"":14,""181670112003"":14,""181670101001"":14,""181670011002"":13,""181670103001"":13,""181670105003"":12,""181530501002"":12,""181670004004"":11,""181210302004"":11,""181670106002"":11,""181670103002"":11,""181670016001"":11,""181210302003"":11,""181650203003"":10,""181650203001"":10,""181670112002"":10,""181650204003"":10,""180210403001"":10,""180210404002"":10,""181670017002"":10,""181670110004"":9,""181670012001"":9,""181670107012"":9,""181670010001"":9,""181670007002"":9,""181670004003"":8,""181670015004"":8,""181670104002"":8,""180210402006"":8,""181650203002"":7,""181670106001"":7,""180210401001"":7,""181650205003"":7,""181670014004"":7,""181670017003"":7,""181670106003"":7,""181670104003"":7,""181670003001"":7,""181670005002"":7,""181670105001"":7,""180210402007"":6,""181650205004"":6,""181079569002"":6,""181670014003"":6,""181650205001"":6,""181670006002"":6,""181339560004"":6,""180210404001"":6,""181670105002"":6,""181670111006"":6,""180510503005"":6,""181530502001"":6,""180210401002"":5,""181670101005"":5,""181650205005"":5,""180559550003"":5,""181670019002"":5,""181339566002"":5,""181210304002"":5,""181670107011"":5,""181670004002"":5,""181670112001"":5,""181670018001"":5,""181670006003"":5,""181670018003"":5,""181670015002"":5,""181670110003"":4,""181530503004"":4,""181670111005"":4,""181210301004"":4,""181210303001"":4,""181339565002"":4,""180210406002"":4,""181670011003"":4,""180210403003"":4,""181670018002"":4,""181670015003"":4,""181670019001"":4,""170230603001"":4,""181650205002"":4,""210079503003"":4,""180210402002"":4,""180559553001"":4,""181530501005"":4,""181670107013"":4,""180210405004"":4,""180210401005"":4,""181670111007"":4,""180559551003"":4,""180210401006"":4,""181670016003"":4,""181670110001"":4,""181650205006"":4,""181650204002"":4,""181650202001"":4,""181670102021"":4,""181339561002"":4,""181670006001"":4,""181210303004"":4,""181670017001"":4,""170230601002"":4,""181670004001"":4,""181670112004"":4,""181050016001"":4,""181210304005"":4,""181530501001"":4,""170450704003"":4,""181530503005"":4,""181530503007"":4,""170230603004"":4,""181530501003"":4,""181670015001"":4,""181339562004"":4,""170450704001"":4,""171830103004"":4,""181650201004"":4,""181339564001"":4,""181670110002"":4,""170338805003"":4,""170450703004"":4,""181670111003"":4,""181339561001"":4,""181670111001"":4,""180210405001"":4,""170450705001"":4,""181670014001"":4,""281159501022"":4,""181050011014"":4,""181210304004"":4,""181670005001"":4,""180210405003"":4,""180210401004"":4,""170450701002"":4,""181670003002"":4,""181670107021"":4,""180459580002"":4,""181650204001"":4,""181670107022"":4,""181670007001"":4,""180559552002"":4}",,,,,,,,,,,,,4,,
sg:79c6831aeadb4f77bd6d00b3157607a9,Town Fair Center,1100 James Ave # 1320,Bedford,IN,47421,531120,,2020-04-01 04:00:00 UTC,2020-05-01 04:00:00 UTC,180939509002,38.865153,-86.518468,"{""180939506003"":76,""180939512002"":60,""181179513001"":54,""180939504002"":51,""180939512001"":49,""180939506001"":48,""180939507005"":45,""180939505001"":45,""180939505003"":44,""180939506002"":40,""180939507002"":39,""180939507001"":39,""180939504003"":35,""181179513003"":34,""180939505002"":34,""180939507003"":33,""180939510001"":32,""180939504001"":31,""180939510004"":28,""180939508003"":25,""181179514002"":25,""180939507004"":25,""180939506004"":24,""180939508002"":24,""180939513004"":23,""180939509002"":23,""180939508001"":23,""180939510003"":23,""180939511001"":22,""180939512003"":22,""180939513002"":21,""180719680003"":20,""180939506005"":19,""180939509003"":18,""180559547014"":18,""180939505004"":17,""180939512004"":16,""180939509004"":14,""180939510002"":14,""181179517003"":14,""181179518002"":14,""180939511003"":14,""181179516002"":13,""180939511002"":13,""181050015021"":13,""181179516001"":13,""180939513001"":12,""181179514001"":11,""181179517004"":11,""181759673002"":11,""181019503002"":10,""181019501002"":10,""181050013011"":10,""180939513003"":9,""181457101003"":9,""181179518003"":8,""181050014025"":8,""180559553001"":8,""181050012006"":8,""181179518001"":8,""181179515002"":8,""181179517001"":8,""181759673003"":8,""181759674002"":7,""181019503001"":7,""181179515001"":7,""180559553002"":7,""181019501003"":6,""180939509001"":6,""181179513002"":6,""180559547013"":6,""181050008002"":5,""180719681002"":5,""180559552002"":5,""181050015022"":5,""180719680004"":5,""180279545004"":5,""181050015013"":5,""181439670003"":5,""180719680002"":5,""181095101001"":4,""180559553004"":4,""181019503003"":4,""181050010024"":4,""180139749001"":4,""180190505032"":4,""120090610021"":4,""180279545002"":4,""181759674003"":4,""515708305002"":4,""181759672002"":4,""181379687003"":4,""181670003001"":4,""180719682002"":4,""181670112002"":4,""132231204004"":4,""180632104003"":4,""180816106034"":4,""181759672001"":4,""181759674001"":4,""180594105001"":4,""180973564001"":4,""181570102042"":4,""100050501052"":4,""181179517002"":4,""181759673001"":4,""180799606004"":4,""180279543002"":4,""180973803001"":4,""181759675002"":4,""180559549004"":4,""011030052001"":4,""181050011033"":4,""180779663001"":4,""180210405002"":4,""211010202001"":4,""181019502001"":4,""181050012005"":4,""181050012004"":4,""180816108022"":4,""180632104005"":4,""471251012021"":4,""181095102012"":4,""180559554002"":4,""180571108104"":4,""181050013051"":4,""180279543001"":4,""181830503001"":4,""181199559003"":4,""181339562002"":4,""211110115141"":4,""261299502003"":4,""180559548002"":4,""180719682004"":4,""180379536001"":4,""181050013031"":4,""180210403003"":4,""181457107003"":4,""181379689003"":4,""181759676003"":4,""180719682001"":4,""181050015011"":4,""181759677003"":4,""181050007001"":4,""181759674004"":4,""181179514003"":4,""180118106031"":4,""180419546002"":4,""181019502004"":4}",,,,,,,,,,4,,,,,
